tenure,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,MonthlyCharges,TotalCharges,MonthlyChargesPerTenure,TotalChargesPerTenure,Churn
46,1,1,1,1,2,19.4,958.15,0.42173913043478256,20.829347826086956,0
2,0,0,0,0,0,62.05,118.3,31.025,59.15,1
1,0,0,0,0,0,76.45,76.45,76.45,76.45,1
64,2,0,2,2,2,60.05,3845.45,0.93828125,60.08515625,0
12,0,2,0,0,0,91.3,1094.5,7.608333333333333,91.20833333333333,1
6,0,0,2,0,0,95.75,573.75,15.958333333333334,95.625,1
59,1,1,1,1,1,20.35,1267.0,0.34491525423728814,21.47457627118644,0
7,0,2,0,0,1,94.05,633.45,13.435714285714285,90.49285714285715,0
72,2,2,2,0,2,84.1,6129.65,1.1680555555555554,85.13402777777777,0
16,0,0,0,0,0,78.75,1218.25,4.921875,76.140625,0
25,0,0,2,0,0,55.55,1405.3,2.222,56.211999999999996,0
34,2,2,0,2,0,62.65,2274.9,1.8426470588235293,66.90882352941176,1
1,0,0,0,0,0,74.5,74.5,74.5,74.5,1
10,0,2,2,0,0,102.1,1068.85,10.209999999999999,106.88499999999999,1
24,1,1,1,1,1,20.1,533.9,0.8375,22.245833333333334,0
10,2,2,0,0,1,70.3,676.15,7.029999999999999,67.615,0
69,2,2,0,0,1,53.65,3804.4,0.777536231884058,55.13623188405797,0
57,1,1,1,1,2,20.75,1118.8,0.36403508771929827,19.628070175438594,0
50,0,2,2,2,1,103.4,5236.4,2.068,104.728,0
28,2,0,2,2,1,50.8,1386.8,1.8142857142857143,49.528571428571425,0
16,2,0,0,0,0,50.15,762.25,3.134375,47.640625,1
25,2,2,0,2,0,79.0,1902.0,3.16,76.08,0
3,0,2,0,0,0,74.6,239.05,24.866666666666664,79.68333333333334,0
61,0,0,0,0,1,96.5,5673.7,1.5819672131147542,93.01147540983607,0
2,1,1,1,1,0,20.1,39.8,10.05,19.9,0
51,1,1,1,1,1,19.4,997.75,0.3803921568627451,19.563725490196077,0
71,2,0,2,0,2,77.55,5574.35,1.0922535211267606,78.51197183098591,0
20,1,1,1,1,0,20.05,406.05,1.0025,20.302500000000002,0
6,1,1,1,1,0,19.85,138.85,3.3083333333333336,23.141666666666666,0
6,1,1,1,1,0,20.2,123.65,3.3666666666666667,20.608333333333334,0
29,2,2,0,2,0,67.45,1801.1,2.325862068965517,62.106896551724134,0
36,1,1,1,1,2,18.55,689.0,0.5152777777777778,19.13888888888889,0
28,0,0,2,0,0,29.75,790.7,1.0625,28.239285714285717,0
7,0,0,0,0,0,86.5,582.5,12.357142857142858,83.21428571428571,1
63,1,1,1,1,2,24.2,1618.2,0.3841269841269841,25.685714285714287,0
48,1,1,1,1,2,23.55,1173.35,0.49062500000000003,24.444791666666664,0
49,1,1,1,1,1,20.45,900.9,0.4173469387755102,18.385714285714286,0
27,0,2,0,0,0,81.45,2122.05,3.0166666666666666,78.59444444444445,1
72,2,2,2,2,2,92.3,6719.9,1.2819444444444443,93.33194444444445,0
1,0,0,0,0,0,69.15,69.15,69.15,69.15,1
72,0,2,0,2,2,53.65,3784.0,0.7451388888888889,52.55555555555556,0
47,2,2,0,2,1,39.65,1798.65,0.8436170212765958,38.26914893617022,0
1,0,0,0,0,0,54.65,54.65,54.65,54.65,0
36,0,2,2,0,1,104.8,3886.45,2.911111111111111,107.95694444444445,0
43,0,2,0,0,0,29.3,1224.05,0.6813953488372093,28.46627906976744,0
27,0,2,2,2,0,83.85,2310.2,3.105555555555555,85.56296296296296,0
9,0,0,0,0,0,79.55,723.4,8.838888888888889,80.37777777777778,1
38,0,0,2,2,0,103.65,3988.5,2.7276315789473684,104.96052631578948,0
35,2,0,0,0,0,99.05,3554.6,2.83,101.56,0
59,0,2,0,2,2,100.05,6034.85,1.6957627118644067,102.285593220339,0
27,1,1,1,1,2,20.35,531.6,0.7537037037037038,19.68888888888889,0
2,0,0,0,0,0,43.95,85.1,21.975,42.55,0
7,1,1,1,1,0,23.5,173.0,3.357142857142857,24.714285714285715,0
36,0,2,0,2,1,70.7,2511.95,1.963888888888889,69.77638888888889,0
41,2,2,0,0,0,94.3,3893.6,2.3,94.96585365853659,0
13,0,2,0,0,0,29.15,357.15,2.2423076923076923,27.47307692307692,0
19,1,1,1,1,2,20.85,467.5,1.0973684210526315,24.605263157894736,0
60,2,2,0,2,2,37.7,2288.7,0.6283333333333334,38.144999999999996,0
48,0,2,2,2,2,95.5,4627.85,1.9895833333333333,96.41354166666667,1
3,0,0,2,0,0,91.05,289.1,30.349999999999998,96.36666666666667,1
69,0,2,0,2,2,92.45,6460.55,1.3398550724637681,93.63115942028986,0
43,0,0,2,2,1,44.15,1931.3,1.0267441860465116,44.913953488372094,0
11,2,0,0,2,1,36.05,402.6,3.277272727272727,36.6,0
45,0,0,2,0,0,50.25,2221.55,1.1166666666666667,49.36777777777778,0
72,0,2,2,2,2,109.75,7758.9,1.5243055555555556,107.76249999999999,0
2,0,0,2,0,0,79.2,172.85,39.6,86.425,1
12,1,1,1,1,2,20.3,224.5,1.6916666666666667,18.708333333333332,0
67,0,2,2,2,1,112.35,7388.45,1.676865671641791,110.27537313432836,0
37,0,0,2,2,2,94.3,3460.95,2.5486486486486486,93.53918918918919,0
39,2,2,0,2,1,41.15,1700.9,1.0551282051282052,43.61282051282051,0
41,2,0,2,2,0,74.65,3090.65,1.8207317073170732,75.38170731707318,0
25,0,0,2,0,0,48.25,1293.8,1.93,51.751999999999995,0
8,2,2,0,2,2,76.15,645.8,9.51875,80.725,0
71,2,2,2,2,2,71.1,5224.95,1.0014084507042254,73.59084507042253,0
5,0,2,2,0,0,96.55,500.1,19.31,100.02000000000001,0
30,2,0,2,0,1,79.3,2427.1,2.643333333333333,80.90333333333334,0
40,0,2,0,2,1,89.6,3488.15,2.2399999999999998,87.20375,0
54,1,1,1,1,2,20.5,1035.7,0.37962962962962965,19.17962962962963,0
72,0,2,2,0,2,106.3,7565.35,1.4763888888888888,105.07430555555555,0
28,0,2,2,0,1,100.35,2799.0,3.5839285714285714,99.96428571428571,0
18,0,0,0,2,0,85.6,1601.5,4.7555555555555555,88.97222222222223,0
2,0,0,0,0,0,45.25,85.5,22.625,42.75,1
59,0,2,2,0,1,106.15,6256.2,1.7991525423728814,106.03728813559322,0
22,0,0,0,2,0,51.1,1232.9,2.3227272727272728,56.040909090909096,0
72,1,1,1,1,2,25.7,1937.4,0.35694444444444445,26.908333333333335,0
14,0,0,0,0,0,74.3,1096.25,5.307142857142857,78.30357142857143,1
50,0,0,0,2,1,99.4,5059.75,1.9880000000000002,101.195,0
48,2,0,2,2,1,69.7,3023.65,1.4520833333333334,62.99270833333333,0
49,0,2,0,0,0,98.35,4889.2,2.007142857142857,99.7795918367347,0
28,0,0,2,0,0,85.45,2289.9,3.0517857142857143,81.78214285714286,0
68,0,2,2,0,0,95.9,6503.2,1.410294117647059,95.63529411764705,0
13,0,0,0,2,0,100.75,1313.25,7.75,101.01923076923077,0
11,0,0,2,0,0,89.2,990.3,8.10909090909091,90.02727272727272,0
3,0,0,0,0,0,74.1,228.0,24.7,76.0,1
57,0,0,2,0,0,100.6,5746.15,1.7649122807017543,100.80964912280702,1
3,0,0,0,0,0,75.0,209.1,25.0,69.7,1
72,1,1,1,1,2,25.75,1864.2,0.3576388888888889,25.891666666666666,0
70,0,2,2,2,2,84.1,5979.7,1.2014285714285713,85.42428571428572,0
49,0,2,0,2,2,79.3,3902.45,1.6183673469387754,79.64183673469387,0
67,2,0,2,0,1,107.05,7142.5,1.5977611940298506,106.6044776119403,0
46,1,1,1,1,2,20.05,902.0,0.43586956521739134,19.608695652173914,0
64,2,2,0,2,2,70.2,4481.0,1.096875,70.015625,1
37,1,1,1,1,0,19.5,805.2,0.527027027027027,21.762162162162163,0
2,0,0,0,0,0,70.75,154.85,35.375,77.425,1
13,0,0,0,0,0,45.3,528.45,3.4846153846153842,40.650000000000006,0
72,2,2,2,2,2,115.15,8349.7,1.5993055555555555,115.96805555555557,0
68,0,0,2,2,2,72.95,4953.25,1.0727941176470588,72.84191176470588,0
15,1,1,1,1,1,19.65,332.65,1.3099999999999998,22.176666666666666,0
24,1,1,1,1,2,19.55,470.2,0.8145833333333333,19.591666666666665,0
24,0,0,0,2,0,89.55,2259.35,3.7312499999999997,94.13958333333333,0
27,2,0,0,0,0,50.35,1411.35,1.864814814814815,52.27222222222222,0
12,0,0,0,2,0,50.25,593.75,4.1875,49.479166666666664,1
71,2,2,2,2,2,87.25,6328.7,1.2288732394366197,89.13661971830986,0
67,1,1,1,1,2,20.8,1411.9,0.31044776119402984,21.07313432835821,0
63,0,2,2,2,2,109.25,6841.4,1.7341269841269842,108.59365079365078,0
1,1,1,1,1,0,20.35,20.35,20.35,20.35,0
4,0,0,0,0,0,55.9,238.5,13.975,59.625,0
40,2,2,0,0,0,79.2,3233.85,1.98,80.84625,1
12,0,0,2,0,0,96.0,1062.1,8.0,88.50833333333333,1
52,2,2,2,0,2,79.2,4016.3,1.5230769230769232,77.23653846153846,0
10,1,1,1,1,0,24.0,226.55,2.4,22.655,0
68,2,2,2,0,1,101.35,7110.75,1.490441176470588,104.56985294117646,0
54,0,0,0,2,0,100.1,5440.9,1.8537037037037036,100.7574074074074,1
4,0,2,0,2,0,56.5,235.1,14.125,58.775,1
52,2,0,2,0,1,35.45,1958.95,0.6817307692307693,37.67211538461539,0
1,0,0,2,0,0,85.0,85.0,85.0,85.0,1
70,2,2,2,2,1,79.4,5528.9,1.1342857142857143,78.9842857142857,0
43,2,0,2,0,1,35.2,1463.7,0.8186046511627908,34.03953488372093,0
52,1,1,1,1,2,19.65,1025.05,0.3778846153846154,19.7125,0
12,2,0,2,2,2,49.85,552.1,4.154166666666667,46.00833333333333,0
56,2,2,0,0,1,68.75,3815.4,1.2276785714285714,68.13214285714285,0
42,0,0,2,0,0,79.9,3313.4,1.9023809523809525,78.89047619047619,0
22,0,0,0,0,0,89.75,1938.9,4.079545454545454,88.13181818181819,0
51,2,2,2,0,1,59.3,3014.65,1.1627450980392156,59.11078431372549,1
27,1,1,1,1,0,19.4,460.25,0.7185185185185184,17.046296296296298,0
51,2,0,2,0,1,93.65,4839.15,1.8362745098039217,94.88529411764705,0
4,2,0,0,0,0,49.4,184.4,12.35,46.1,1
1,1,1,1,1,0,19.9,19.9,19.9,19.9,0
35,0,0,0,0,0,55.0,2010.55,1.5714285714285714,57.44428571428571,1
71,0,2,2,2,1,72.9,5139.65,1.0267605633802819,72.38943661971831,0
69,1,1,1,1,2,25.6,1673.4,0.3710144927536232,24.252173913043478,0
14,1,1,1,1,1,19.75,309.35,1.4107142857142858,22.09642857142857,0
57,2,0,0,2,0,55.7,3171.6,0.9771929824561404,55.642105263157895,0
72,2,2,2,2,2,117.5,8670.1,1.6319444444444444,120.41805555555555,0
48,1,1,1,1,2,19.85,916.0,0.4135416666666667,19.083333333333332,0
4,0,0,0,0,0,78.9,299.75,19.725,74.9375,0
31,1,1,1,1,0,20.65,702.05,0.6661290322580645,22.646774193548385,0
38,0,0,2,2,1,62.3,2354.8,1.6394736842105262,61.968421052631584,1
37,0,0,0,0,0,92.5,3473.4,2.5,93.87567567567568,1
57,0,2,2,0,2,79.75,4438.2,1.3991228070175439,77.86315789473684,0
62,2,0,2,2,2,79.95,4819.75,1.289516129032258,77.73790322580645,0
3,0,0,0,2,0,29.9,92.25,9.966666666666667,30.75,0
72,1,1,1,1,2,19.75,1567.0,0.2743055555555556,21.76388888888889,0
29,2,2,2,2,0,45.0,1242.45,1.5517241379310345,42.84310344827586,0
13,0,0,0,0,0,44.8,559.2,3.446153846153846,43.01538461538462,0
3,0,0,0,0,0,69.65,220.1,23.21666666666667,73.36666666666666,1
11,0,2,0,0,0,51.1,531.15,4.6454545454545455,48.28636363636363,0
21,2,2,2,2,2,53.15,1183.2,2.530952380952381,56.34285714285714,0
19,1,1,1,1,0,24.7,465.85,1.3,24.51842105263158,0
61,2,0,2,2,2,111.6,6876.05,1.8295081967213114,112.72213114754099,1
11,2,0,0,0,0,48.55,501.0,4.413636363636363,45.54545454545455,1
35,0,2,2,2,0,109.95,3782.4,3.1414285714285715,108.06857142857143,0
25,1,1,1,1,0,20.8,460.2,0.8320000000000001,18.408,0
1,1,1,1,1,0,20.2,20.2,20.2,20.2,1
67,1,1,1,1,2,25.6,1790.35,0.382089552238806,26.721641791044775,0
19,0,0,2,0,0,39.65,733.35,2.0868421052631576,38.597368421052636,1
56,1,1,1,1,1,24.9,1334.0,0.4446428571428571,23.821428571428573,1
72,2,2,2,0,2,108.4,7767.25,1.5055555555555555,107.87847222222223,0
43,1,1,1,1,2,19.55,876.15,0.45465116279069767,20.375581395348835,0
55,2,2,0,0,0,85.1,4600.95,1.5472727272727271,83.65363636363637,0
2,2,0,0,0,0,56.7,113.55,28.35,56.775,1
27,0,0,0,0,0,69.05,1793.25,2.5574074074074074,66.41666666666667,0
13,0,0,0,0,0,70.15,886.7,5.3961538461538465,68.20769230769231,0
70,2,2,2,0,2,111.15,7737.55,1.5878571428571429,110.53642857142857,0
14,2,2,0,2,1,105.95,1348.9,7.567857142857143,96.35000000000001,1
19,0,0,0,2,1,89.35,1686.85,4.7026315789473685,88.78157894736842,0
20,2,0,0,0,0,89.1,1879.25,4.455,93.9625,0
43,2,0,2,2,1,91.25,4013.8,2.122093023255814,93.34418604651164,0
5,2,0,2,0,0,90.35,434.5,18.07,86.9,0
70,0,2,0,2,1,105.55,7195.35,1.5078571428571428,102.79071428571429,0
40,1,1,1,1,2,19.1,780.1,0.47750000000000004,19.5025,0
6,1,1,1,1,2,20.4,107.6,3.4,17.933333333333334,0
39,2,0,2,0,2,100.45,3801.7,2.575641025641026,97.47948717948718,0
4,0,0,0,0,0,74.95,308.7,18.7375,77.175,1
15,0,0,0,2,0,29.7,438.25,1.98,29.216666666666665,1
1,0,0,2,0,0,50.35,50.35,50.35,50.35,1
45,2,2,0,2,0,85.7,3778.1,1.9044444444444446,83.95777777777778,0
64,2,0,2,2,2,47.85,3147.5,0.74765625,49.1796875,1
57,0,2,2,0,0,94.0,5438.95,1.6491228070175439,95.42017543859649,0
72,2,2,2,2,2,69.85,5102.35,0.9701388888888888,70.86597222222223,0
1,0,0,0,0,0,70.3,70.3,70.3,70.3,1
72,1,1,1,1,2,25.85,1872.2,0.3590277777777778,26.00277777777778,0
3,2,2,0,2,2,71.1,213.35,23.7,71.11666666666666,0
55,2,0,0,0,0,98.8,5617.75,1.7963636363636364,102.14090909090909,1
59,0,0,2,2,0,93.35,5386.5,1.5822033898305083,91.29661016949153,0
18,0,0,0,2,0,99.85,1776.95,5.547222222222222,98.71944444444445,1
32,0,0,0,0,0,80.3,2483.05,2.509375,77.5953125,1
4,2,0,0,0,0,50.55,235.65,12.6375,58.9125,0
66,0,2,0,0,0,80.45,5224.35,1.218939393939394,79.15681818181818,1
27,0,0,2,0,0,81.3,2272.8,3.011111111111111,84.17777777777779,0
4,1,1,1,1,0,20.7,83.75,5.175,20.9375,0
60,2,2,0,2,0,79.05,4663.4,1.3175,77.72333333333333,0
8,1,1,1,1,2,19.05,201.7,2.38125,25.2125,0
8,1,1,1,1,2,19.6,125.0,2.45,15.625,0
35,1,1,1,1,2,20.2,684.4,0.5771428571428571,19.554285714285715,0
7,0,0,0,0,0,86.8,620.35,12.4,88.62142857142858,1
53,1,1,1,1,2,20.9,1146.05,0.3943396226415094,21.623584905660376,0
18,0,2,0,2,0,103.6,1806.35,5.7555555555555555,100.35277777777777,0
15,0,2,0,0,2,38.8,603.0,2.5866666666666664,40.2,0
67,0,2,0,0,1,88.4,5798.3,1.319402985074627,86.54179104477612,0
6,0,2,0,0,0,84.2,519.15,14.033333333333333,86.52499999999999,1
6,0,0,0,0,0,79.7,497.6,13.283333333333333,82.93333333333334,0
13,0,0,0,2,0,99.0,1301.7,7.615384615384615,100.13076923076923,1
11,0,0,2,0,0,100.75,1129.75,9.159090909090908,102.70454545454545,1
1,1,1,1,1,0,19.3,19.3,19.3,19.3,0
5,2,0,0,2,0,55.75,266.95,11.15,53.39,0
13,1,1,1,1,1,19.95,257.0,1.5346153846153845,19.76923076923077,0
9,2,2,2,0,0,91.75,865.8,10.194444444444445,96.19999999999999,1
29,0,2,0,2,0,89.65,2623.65,3.091379310344828,90.47068965517242,0
1,0,0,0,0,0,45.85,45.85,45.85,45.85,0
1,0,0,2,0,0,79.55,79.55,79.55,79.55,1
18,0,0,0,0,0,55.95,1082.8,3.1083333333333334,60.15555555555555,0
2,0,0,2,0,0,69.0,147.8,34.5,73.9,0
30,0,2,0,2,0,83.55,2570.2,2.7849999999999997,85.67333333333333,0
66,2,2,0,2,2,65.7,4378.9,0.9954545454545455,66.3469696969697,0
38,0,0,2,2,2,94.9,3616.25,2.4973684210526317,95.16447368421052,0
44,0,2,2,2,0,61.9,2924.05,1.4068181818181817,66.45568181818182,0
54,0,2,2,2,0,111.1,6014.85,2.0574074074074074,111.38611111111112,1
2,1,1,1,1,0,20.0,32.7,10.0,16.35,0
42,2,2,0,2,1,67.7,2882.25,1.611904761904762,68.625,0
58,1,1,1,1,2,25.15,1509.9,0.43362068965517236,26.032758620689656,0
58,0,2,0,0,0,92.85,5305.05,1.600862068965517,91.46637931034483,0
25,0,0,2,0,0,89.1,2368.4,3.5639999999999996,94.736,1
71,2,2,2,2,2,111.3,7985.9,1.5676056338028168,112.47746478873239,0
37,0,2,2,0,0,101.9,3545.35,2.754054054054054,95.82027027027027,1
14,0,0,0,2,0,91.65,1301.0,6.546428571428572,92.92857142857143,1
4,0,0,2,0,0,88.85,372.45,22.2125,93.1125,1
48,2,0,0,2,1,60.6,2985.25,1.2625,62.192708333333336,0
3,0,0,0,0,0,25.3,77.75,8.433333333333334,25.916666666666668,1
8,2,0,0,2,2,65.5,564.35,8.1875,70.54375,0
1,0,0,0,0,0,95.45,95.45,95.45,95.45,1
67,1,1,1,1,2,19.95,1311.75,0.29776119402985074,19.578358208955223,0
13,0,0,0,0,0,91.1,1135.7,7.007692307692308,87.36153846153846,1
45,0,2,0,2,1,54.15,2319.8,1.2033333333333334,51.55111111111111,1
49,0,0,0,0,0,74.6,3720.35,1.5224489795918366,75.92551020408163,0
52,0,2,2,0,0,94.6,5025.8,1.8192307692307692,96.65,0
63,2,0,2,0,1,81.15,5224.5,1.2880952380952382,82.92857142857143,0
68,2,2,2,2,2,89.05,6185.8,1.3095588235294118,90.96764705882353,0
31,0,0,0,2,0,49.2,1498.55,1.5870967741935484,48.34032258064516,0
64,1,1,1,1,2,19.45,1208.6,0.30390625,18.884375,0
62,2,0,2,2,1,104.3,6613.65,1.682258064516129,106.67177419354839,0
1,0,0,0,0,0,69.7,69.7,69.7,69.7,1
6,0,0,0,0,0,89.5,573.3,14.916666666666666,95.55,1
21,0,0,0,2,0,86.05,1818.9,4.097619047619047,86.61428571428571,0
72,1,1,1,1,2,25.2,1787.35,0.35,24.824305555555554,0
32,2,2,0,0,0,35.15,1051.05,1.0984375,32.8453125,0
71,2,2,0,2,1,99.65,7181.25,1.4035211267605634,101.1443661971831,0
34,2,2,2,0,0,105.35,3688.6,3.0985294117647055,108.48823529411764,0
3,0,0,0,0,0,35.15,99.75,11.716666666666667,33.25,1
12,0,0,0,0,0,73.75,871.4,6.145833333333333,72.61666666666666,1
8,0,0,2,0,0,101.35,780.5,12.66875,97.5625,1
35,1,1,1,1,2,24.3,821.6,0.6942857142857143,23.474285714285713,0
3,0,0,0,0,0,80.7,239.45,26.900000000000002,79.81666666666666,0
3,0,0,2,2,0,89.85,244.45,29.95,81.48333333333333,0
53,0,0,2,0,1,61.1,3357.9,1.1528301886792454,63.35660377358491,0
4,2,0,0,0,0,29.05,129.6,7.2625,32.4,0
48,2,0,2,0,1,99.7,4977.2,2.0770833333333334,103.69166666666666,0
6,2,2,0,0,0,55.9,365.35,9.316666666666666,60.89166666666667,1
3,0,2,2,0,0,105.9,334.65,35.300000000000004,111.55,1
54,0,0,2,2,2,46.0,2424.05,0.8518518518518519,44.88981481481482,0
1,0,0,0,0,0,43.95,43.95,43.95,43.95,1
62,0,2,2,2,0,80.4,4981.15,1.2967741935483872,80.34112903225805,0
22,0,2,2,0,1,100.05,2090.25,4.547727272727273,95.01136363636364,0
1,0,0,0,0,0,45.1,45.1,45.1,45.1,1
51,0,0,2,0,1,94.0,4905.75,1.8431372549019607,96.19117647058823,0
30,0,2,2,0,1,68.95,2038.7,2.2983333333333333,67.95666666666666,0
56,2,2,2,2,1,68.45,4014.0,1.2223214285714286,71.67857142857143,0
35,0,2,0,2,1,69.0,2441.7,1.9714285714285715,69.76285714285714,0
64,0,2,0,2,0,43.85,2751.0,0.68515625,42.984375,0
30,0,0,0,0,0,44.5,1307.8,1.4833333333333334,43.593333333333334,0
25,1,1,1,1,2,18.7,383.65,0.748,15.345999999999998,0
41,0,0,0,0,0,70.25,2868.05,1.7134146341463414,69.95243902439024,1
9,0,0,0,0,0,55.35,449.75,6.15,49.97222222222222,1
1,2,2,0,0,0,53.55,53.55,53.55,53.55,0
70,2,2,2,2,2,114.6,7882.5,1.637142857142857,112.60714285714286,0
57,1,1,1,1,2,20.1,1087.7,0.35263157894736846,19.082456140350878,0
9,0,0,0,0,0,85.5,791.7,9.5,87.96666666666667,0
69,0,2,2,2,1,108.75,7493.05,1.576086956521739,108.59492753623189,0
43,0,2,2,0,0,103.0,4414.3,2.395348837209302,102.65813953488373,1
72,0,0,2,0,2,97.85,6841.3,1.3590277777777777,95.01805555555556,0
44,1,1,1,1,2,19.55,819.95,0.44431818181818183,18.635227272727274,0
72,2,2,0,0,2,84.05,6052.25,1.167361111111111,84.05902777777777,0
33,2,0,2,2,1,103.75,3361.05,3.143939393939394,101.85000000000001,1
54,0,0,2,0,0,89.4,4869.5,1.6555555555555557,90.17592592592592,0
27,1,1,1,1,2,19.7,509.3,0.7296296296296296,18.862962962962964,0
54,0,2,0,0,0,79.85,4308.25,1.4787037037037036,79.7824074074074,0
3,0,2,0,0,0,74.45,221.1,24.816666666666666,73.7,0
53,2,2,2,0,1,74.1,3833.95,1.3981132075471696,72.33867924528302,0
15,1,1,1,1,1,18.8,294.95,1.2533333333333334,19.663333333333334,0
56,0,2,0,0,0,73.85,4092.85,1.3187499999999999,73.08660714285715,1
5,2,2,0,2,0,64.4,316.9,12.88,63.379999999999995,0
48,0,2,2,0,1,55.8,2651.2,1.1624999999999999,55.23333333333333,0
25,1,1,1,1,0,20.05,471.7,0.802,18.868,0
3,0,0,0,0,0,75.15,216.75,25.05,72.25,1
58,2,2,0,0,1,99.15,5720.95,1.7094827586206898,98.63706896551724,0
10,0,0,0,0,0,56.75,503.25,5.675,50.325,0
1,0,0,0,0,0,69.6,69.6,69.6,69.6,1
71,0,2,0,2,2,104.15,7365.3,1.4669014084507044,103.73661971830987,0
65,0,2,2,2,2,110.8,7245.9,1.7046153846153846,111.47538461538461,0
5,0,2,0,0,0,80.15,385.0,16.03,77.0,1
28,0,0,2,2,0,35.75,961.4,1.2767857142857142,34.33571428571428,0
67,0,0,2,2,2,69.9,4615.9,1.0432835820895523,68.89402985074626,0
35,2,0,0,2,1,89.2,3251.3,2.5485714285714285,92.89428571428572,0
72,2,2,2,2,2,55.65,3880.05,0.7729166666666667,53.889583333333334,0
61,2,2,0,2,1,50.7,3088.75,0.8311475409836067,50.635245901639344,0
68,1,1,1,1,2,20.0,1396.0,0.29411764705882354,20.529411764705884,0
1,2,0,0,0,0,30.5,30.5,30.5,30.5,1
3,1,1,1,1,0,19.1,53.05,6.366666666666667,17.683333333333334,0
70,0,2,0,0,2,98.3,6859.5,1.4042857142857141,97.99285714285715,1
48,0,2,2,0,0,45.55,2108.35,0.9489583333333332,43.92395833333333,0
68,0,2,0,0,1,101.05,6770.5,1.486029411764706,99.56617647058823,0
47,2,0,2,2,1,103.7,4730.6,2.206382978723404,100.65106382978725,0
32,0,0,2,2,1,36.25,1151.05,1.1328125,35.9703125,0
5,2,0,0,0,0,49.4,232.55,9.879999999999999,46.510000000000005,0
49,1,1,1,1,2,19.9,1022.6,0.4061224489795918,20.869387755102043,0
48,0,2,2,0,0,107.4,5121.3,2.2375000000000003,106.69375000000001,1
13,0,0,0,0,0,82.0,1127.2,6.3076923076923075,86.70769230769231,1
15,1,1,1,1,0,19.8,309.4,1.32,20.626666666666665,0
12,0,0,0,0,0,45.05,523.1,3.7541666666666664,43.59166666666667,0
67,2,2,0,2,2,64.55,4250.1,0.9634328358208955,63.43432835820896,0
9,0,0,0,2,0,86.25,770.5,9.583333333333334,85.61111111111111,0
13,1,1,1,1,2,19.75,246.7,1.5192307692307692,18.976923076923075,0
38,0,0,0,0,1,89.1,3342.0,2.344736842105263,87.94736842105263,0
42,0,2,2,0,0,95.55,3930.6,2.275,93.58571428571429,0
24,0,0,0,0,0,75.4,1747.85,3.141666666666667,72.82708333333333,1
27,2,0,2,0,0,101.25,2754.45,3.75,102.01666666666667,1
9,0,2,2,0,0,102.6,897.75,11.399999999999999,99.75,0
49,0,2,0,2,1,56.3,2780.6,1.1489795918367347,56.7469387755102,0
61,2,2,2,2,0,94.2,5895.45,1.5442622950819673,96.6467213114754,0
50,2,2,0,0,1,43.05,2208.05,0.861,44.161,0
25,0,2,0,0,0,89.5,2196.15,3.58,87.846,1
22,0,0,0,0,0,74.4,1692.6,3.3818181818181823,76.93636363636364,1
1,1,1,1,1,0,20.5,20.5,20.5,20.5,1
4,0,0,0,0,0,74.35,265.35,18.5875,66.3375,1
18,0,0,0,2,0,99.75,1836.25,5.541666666666667,102.01388888888889,1
56,0,2,2,2,1,111.95,6418.9,1.999107142857143,114.62321428571428,1
53,0,2,2,2,1,94.0,4871.45,1.7735849056603774,91.91415094339622,0
51,0,0,2,0,1,98.85,4947.55,1.938235294117647,97.0107843137255,0
24,2,2,2,0,2,64.35,1558.65,2.68125,64.94375000000001,0
62,2,2,2,0,2,72.0,4284.2,1.1612903225806452,69.1,0
24,0,2,0,0,0,49.7,1218.25,2.0708333333333333,50.760416666666664,0
70,2,2,2,2,2,80.7,5617.95,1.1528571428571428,80.25642857142857,0
1,0,0,0,0,0,24.2,24.2,24.2,24.2,0
16,0,2,0,0,0,39.0,679.85,2.4375,42.490625,1
8,0,2,0,2,0,65.45,554.45,8.18125,69.30625,0
72,2,2,2,2,2,74.35,5237.4,1.0326388888888889,72.74166666666666,0
23,0,2,2,2,0,83.2,2032.3,3.617391304347826,88.36086956521739,0
31,0,0,0,0,0,25.0,789.2,0.8064516129032258,25.458064516129035,0
37,2,0,2,2,1,40.2,1525.35,1.0864864864864865,41.225675675675674,0
30,0,2,0,2,0,94.1,2804.45,3.1366666666666663,93.48166666666665,1
35,2,2,2,0,1,108.35,3726.15,3.0957142857142856,106.46142857142857,0
23,0,2,0,2,0,69.5,1652.1,3.0217391304347827,71.83043478260869,0
20,2,0,0,0,1,76.0,1588.75,3.8,79.4375,0
36,2,0,0,0,0,93.6,3366.05,2.5999999999999996,93.5013888888889,0
8,0,0,0,0,0,95.65,778.1,11.95625,97.2625,1
71,0,2,0,0,1,100.55,7113.75,1.4161971830985915,100.19366197183099,0
50,0,2,0,0,0,88.05,4367.35,1.761,87.34700000000001,1
43,1,1,1,1,1,24.45,993.15,0.5686046511627907,23.096511627906978,0
57,2,2,2,2,2,89.55,5012.35,1.5710526315789473,87.93596491228071,0
41,0,2,0,2,1,66.5,2728.6,1.6219512195121952,66.55121951219512,1
27,0,2,0,0,0,76.1,2093.4,2.8185185185185184,77.53333333333333,0
13,0,0,0,0,0,80.5,1011.8,6.1923076923076925,77.83076923076922,0
3,2,2,0,0,0,35.45,106.85,11.816666666666668,35.61666666666667,1
67,1,1,1,1,1,20.55,1343.4,0.3067164179104478,20.050746268656717,0
